row_id,index,series_id,step,event,score
545,545,03d92c9f6f8a,1791,onset,19.399351
546,546,03d92c9f6f8a,1794,onset,29.890818
547,547,03d92c9f6f8a,1797,onset,18.683516
548,548,03d92c9f6f8a,1800,onset,15.467786
549,549,03d92c9f6f8a,1809,onset,2.4943175
550,550,03d92c9f6f8a,1812,onset,58.128735
551,551,03d92c9f6f8a,1815,onset,58.08436
552,552,03d92c9f6f8a,1818,onset,58.08436
553,553,03d92c9f6f8a,1821,onset,39.644142
554,554,03d92c9f6f8a,1824,onset,29.980438
555,555,03d92c9f6f8a,1827,onset,29.980442
556,556,03d92c9f6f8a,1830,onset,29.980442
557,557,03d92c9f6f8a,1833,onset,33.201557
558,558,03d92c9f6f8a,1836,onset,33.201557
559,559,03d92c9f6f8a,1839,onset,24.544973
560,560,03d92c9f6f8a,1842,onset,15.099108
561,561,03d92c9f6f8a,1845,onset,19.517553
562,562,03d92c9f6f8a,1848,onset,19.445305
563,563,03d92c9f6f8a,1851,onset,47.56624
564,564,03d92c9f6f8a,1854,onset,42.26566
565,565,03d92c9f6f8a,1857,onset,36.774857
566,566,03d92c9f6f8a,1860,onset,17.989153
567,567,03d92c9f6f8a,1863,onset,31.083048
568,568,03d92c9f6f8a,1866,onset,23.109055
569,569,03d92c9f6f8a,1869,onset,17.030727
570,570,03d92c9f6f8a,1875,onset,20.989725
571,571,03d92c9f6f8a,1878,onset,9.573497
572,572,03d92c9f6f8a,1881,onset,57.671818
573,573,03d92c9f6f8a,1884,onset,58.023746
574,574,03d92c9f6f8a,1887,onset,58.023746
575,575,03d92c9f6f8a,1890,onset,18.814138
576,576,03d92c9f6f8a,1893,onset,38.62715
577,577,03d92c9f6f8a,1896,onset,21.569197
578,578,03d92c9f6f8a,1899,onset,21.953926
579,579,03d92c9f6f8a,1902,onset,45.7872
580,580,03d92c9f6f8a,1905,onset,18.539839
581,581,03d92c9f6f8a,1908,onset,30.719765
582,582,03d92c9f6f8a,1911,onset,0.7766347
583,583,03d92c9f6f8a,1914,onset,8.869016
584,584,03d92c9f6f8a,1917,onset,46.24059
585,585,03d92c9f6f8a,1920,onset,48.27936
586,586,03d92c9f6f8a,1923,onset,64.751755
587,587,03d92c9f6f8a,1926,onset,42.87537
588,588,03d92c9f6f8a,1929,onset,65.13879
589,589,03d92c9f6f8a,1932,onset,22.360094
590,590,03d92c9f6f8a,1935,onset,27.529797
591,591,03d92c9f6f8a,1941,onset,10.336725
592,592,03d92c9f6f8a,92016,onset,25.736315
593,593,03d92c9f6f8a,1947,onset,7.593753
594,594,03d92c9f6f8a,102700,onset,34.96909
595,0,04f547b8017d,3,onset,24.125132
596,1,04f547b8017d,9,onset,14.119518
597,2,04f547b8017d,15,onset,1.6800113
598,3,04f547b8017d,18,onset,9.386086
599,4,04f547b8017d,21,onset,8.260269
600,5,04f547b8017d,24,onset,17.921696
601,6,04f547b8017d,27,onset,17.921696
602,7,04f547b8017d,30,onset,17.921696
603,8,04f547b8017d,33,onset,18.883898
604,9,04f547b8017d,36,onset,17.598133
605,10,04f547b8017d,39,onset,56.126404
606,11,04f547b8017d,42,onset,4.0340667
607,12,04f547b8017d,45,onset,5.450607
608,13,04f547b8017d,48,onset,5.3354716
609,14,04f547b8017d,51,onset,8.884519
610,15,04f547b8017d,54,onset,3.0515957
611,16,04f547b8017d,57,onset,60.539715
612,17,04f547b8017d,60,onset,32.81198
613,18,04f547b8017d,63,onset,30.422804
614,19,04f547b8017d,66,onset,11.9147
615,20,04f547b8017d,69,onset,19.526047
616,21,04f547b8017d,72,onset,67.06076
617,22,04f547b8017d,75,onset,56.307007
618,23,04f547b8017d,78,onset,4.670291
619,24,04f547b8017d,81,onset,6.152297
620,25,04f547b8017d,84,onset,3.043431
621,26,04f547b8017d,87,onset,22.729898
622,27,04f547b8017d,90,onset,6.6232543
623,28,04f547b8017d,93,onset,11.51326
624,29,04f547b8017d,96,onset,2.2031229
625,30,04f547b8017d,99,onset,2.203123
626,31,04f547b8017d,102,onset,59.64736
627,32,04f547b8017d,105,onset,23.491285
628,33,04f547b8017d,108,onset,44.86471
629,34,04f547b8017d,111,onset,13.543173
630,35,04f547b8017d,114,onset,26.672014
631,36,04f547b8017d,117,onset,39.95422
632,37,04f547b8017d,120,onset,16.384626
633,38,04f547b8017d,123,onset,12.282052
634,39,04f547b8017d,126,onset,8.704148
635,40,04f547b8017d,129,onset,21.484074
636,41,04f547b8017d,132,onset,21.484074
637,42,04f547b8017d,225,onset,8.004125
638,43,04f547b8017d,138,onset,5.6380625
639,44,04f547b8017d,141,onset,8.640993
640,45,04f547b8017d,144,onset,9.181496
641,46,04f547b8017d,147,onset,36.824768
642,47,04f547b8017d,150,onset,60.320793
643,48,04f547b8017d,153,onset,15.412876
644,49,04f547b8017d,156,onset,26.144697
645,50,04f547b8017d,159,onset,23.982605
646,51,04f547b8017d,165,onset,28.256737
647,52,04f547b8017d,171,onset,19.039606
648,53,04f547b8017d,177,onset,12.511421
649,54,04f547b8017d,300,onset,7.420114
650,55,04f547b8017d,183,onset,35.80719
651,56,04f547b8017d,186,onset,28.762674
652,57,04f547b8017d,189,onset,17.26339
653,58,04f547b8017d,64,onset,6.0962963
654,59,04f547b8017d,195,onset,7.9586735
655,60,04f547b8017d,198,onset,25.94427
656,61,04f547b8017d,201,onset,8.159451
657,62,04f547b8017d,204,onset,15.800457
658,63,04f547b8017d,207,onset,26.7817
659,64,04f547b8017d,210,onset,28.56949
660,65,04f547b8017d,213,onset,3.7346551
661,66,04f547b8017d,216,onset,12.844753
662,67,04f547b8017d,219,onset,36.19693
663,68,04f547b8017d,222,onset,7.281028
664,69,04f547b8017d,225,onset,32.64885
665,70,04f547b8017d,228,onset,32.19064
666,71,04f547b8017d,234,onset,25.111341
667,72,04f547b8017d,237,onset,10.530993
668,73,04f547b8017d,80,onset,3.1147132
669,74,04f547b8017d,243,onset,12.948676
670,75,04f547b8017d,246,onset,15.472353
671,76,04f547b8017d,249,onset,19.217808
672,77,04f547b8017d,252,onset,19.090097
673,78,04f547b8017d,255,onset,13.445025
674,79,04f547b8017d,258,onset,9.851577
675,80,04f547b8017d,261,onset,14.956692
676,81,04f547b8017d,264,onset,15.591052
677,82,04f547b8017d,267,onset,5.885118
678,83,04f547b8017d,270,onset,11.511782
679,84,04f547b8017d,273,onset,7.080182
680,85,04f547b8017d,651,onset,10.913581
681,86,04f547b8017d,282,onset,25.496292
682,87,04f547b8017d,285,onset,5.173281
683,88,04f547b8017d,96,onset,2.6095555
684,89,04f547b8017d,291,onset,18.932556
685,90,04f547b8017d,294,onset,14.646524
686,91,04f547b8017d,297,onset,6.3574576
687,92,04f547b8017d,100,onset,5.6902995
688,93,04f547b8017d,101,onset,4.0806837
689,94,04f547b8017d,306,onset,26.642824
690,95,04f547b8017d,309,onset,39.590225
691,96,04f547b8017d,312,onset,22.31551
692,97,04f547b8017d,315,onset,8.811187
693,98,04f547b8017d,318,onset,18.974974
694,99,04f547b8017d,321,onset,37.82247
695,100,04f547b8017d,324,onset,34.208534
696,101,04f547b8017d,327,onset,20.655634
697,102,04f547b8017d,330,onset,14.213915
698,103,04f547b8017d,333,onset,7.5933037
699,104,04f547b8017d,336,onset,4.622317
700,105,04f547b8017d,339,onset,38.208496
701,106,04f547b8017d,342,onset,39.984566
702,107,04f547b8017d,345,onset,40.002785
703,108,04f547b8017d,348,onset,20.998428
704,109,04f547b8017d,351,onset,25.54548
705,110,04f547b8017d,354,onset,43.495777
706,111,04f547b8017d,357,onset,23.544321
707,112,04f547b8017d,360,onset,23.501339
708,113,04f547b8017d,363,onset,41.08256
709,114,04f547b8017d,366,onset,21.332989
710,115,04f547b8017d,372,onset,21.178183
711,116,04f547b8017d,378,onset,40.04647
712,117,04f547b8017d,381,onset,40.04647
713,118,04f547b8017d,384,onset,40.04646
714,119,04f547b8017d,387,onset,40.04647
715,120,04f547b8017d,390,onset,8.189239
716,121,04f547b8017d,393,onset,15.452298
717,122,04f547b8017d,396,onset,38.206383
718,123,04f547b8017d,399,onset,44.54921
719,124,04f547b8017d,402,onset,16.664148
720,125,04f547b8017d,405,onset,49.697006
721,126,04f547b8017d,411,onset,42.290604
722,127,04f547b8017d,414,onset,29.122978
723,128,04f547b8017d,417,onset,31.734974
724,129,04f547b8017d,420,onset,4.7855744
725,130,04f547b8017d,142,onset,1.6445678
726,131,04f547b8017d,429,onset,13.483786
727,132,04f547b8017d,432,onset,13.874643
728,133,04f547b8017d,435,onset,1.0063655
729,134,04f547b8017d,438,onset,14.849523
730,135,04f547b8017d,147,onset,5.4424086
731,136,04f547b8017d,444,onset,22.326166
732,137,04f547b8017d,447,onset,12.285242
733,138,04f547b8017d,450,onset,29.81006
734,139,04f547b8017d,453,onset,59.086193
735,140,04f547b8017d,456,onset,57.018147
736,141,04f547b8017d,459,onset,69.85928
737,142,04f547b8017d,462,onset,69.85928
738,143,04f547b8017d,465,onset,69.810135
739,144,04f547b8017d,468,onset,46.738342
740,145,04f547b8017d,471,onset,30.169937
741,146,04f547b8017d,477,onset,30.54136
742,147,04f547b8017d,480,onset,30.774694
743,148,04f547b8017d,483,onset,19.848732
744,149,04f547b8017d,486,onset,18.233475
745,150,04f547b8017d,489,onset,38.20862
746,151,04f547b8017d,492,onset,38.35302
747,152,04f547b8017d,495,onset,20.009314
748,153,04f547b8017d,498,onset,22.365664
749,154,04f547b8017d,501,onset,8.099387
750,155,04f547b8017d,507,onset,58.613903
751,156,04f547b8017d,510,onset,41.76822
752,157,04f547b8017d,513,onset,42.056076
753,158,04f547b8017d,516,onset,43.290592
754,159,04f547b8017d,519,onset,43.010597
755,160,04f547b8017d,522,onset,36.512386
756,161,04f547b8017d,27825,onset,10.61441
757,162,04f547b8017d,528,onset,51.103085
758,163,04f547b8017d,531,onset,34.13655
759,164,04f547b8017d,537,onset,33.03138
760,165,04f547b8017d,540,onset,68.518524
761,166,04f547b8017d,543,onset,44.97308
762,167,04f547b8017d,546,onset,19.712414
763,168,04f547b8017d,549,onset,21.933136
764,169,04f547b8017d,552,onset,19.820885
765,170,04f547b8017d,555,onset,19.82055
766,171,04f547b8017d,558,onset,15.680952
767,172,04f547b8017d,561,onset,10.423799
768,173,04f547b8017d,564,onset,37.26123
769,174,04f547b8017d,567,onset,56.0958
770,175,04f547b8017d,570,onset,28.534712
771,176,04f547b8017d,573,onset,13.457015
772,177,04f547b8017d,576,onset,10.226028
773,178,04f547b8017d,579,onset,38.358765
774,179,04f547b8017d,582,onset,26.975046
775,180,04f547b8017d,585,onset,15.889222
776,181,04f547b8017d,392,onset,3.6263304
777,182,04f547b8017d,197,onset,6.0491557
778,183,04f547b8017d,594,onset,19.448446
779,184,04f547b8017d,597,onset,12.058442
780,185,04f547b8017d,600,onset,12.694823
781,186,04f547b8017d,606,onset,43.046528
782,187,04f547b8017d,609,onset,20.0627
783,188,04f547b8017d,612,onset,4.029456
784,189,04f547b8017d,615,onset,14.707969
785,190,04f547b8017d,618,onset,9.903144
786,191,04f547b8017d,207,onset,8.296781
787,192,04f547b8017d,624,onset,28.8049
788,193,04f547b8017d,627,onset,54.73234
789,194,04f547b8017d,630,onset,15.557139
790,195,04f547b8017d,633,onset,4.192231
791,196,04f547b8017d,1278,onset,3.0918498
792,197,04f547b8017d,642,onset,5.9375978
793,198,04f547b8017d,645,onset,17.788288
794,199,04f547b8017d,648,onset,15.360708
795,200,04f547b8017d,651,onset,21.142723
796,201,04f547b8017d,654,onset,19.541101
797,202,04f547b8017d,657,onset,15.453874
798,203,04f547b8017d,660,onset,5.307687
799,204,04f547b8017d,663,onset,10.679601
800,205,04f547b8017d,666,onset,18.06504
801,206,04f547b8017d,669,onset,18.212332
802,207,04f547b8017d,672,onset,11.645826
803,208,04f547b8017d,675,onset,37.42414
804,209,04f547b8017d,678,onset,10.156288
805,210,04f547b8017d,684,onset,2.7812724
806,211,04f547b8017d,687,onset,8.953515
807,212,04f547b8017d,690,onset,20.962397
808,213,04f547b8017d,693,onset,47.271965
809,214,04f547b8017d,696,onset,10.598714
810,215,04f547b8017d,699,onset,16.673002
811,216,04f547b8017d,702,onset,35.446674
812,217,04f547b8017d,705,onset,50.338623
813,218,04f547b8017d,708,onset,23.793762
814,219,04f547b8017d,711,onset,24.016499
815,220,04f547b8017d,714,onset,8.441546
816,221,04f547b8017d,239,onset,3.4133675
817,222,04f547b8017d,720,onset,8.174151
818,223,04f547b8017d,723,onset,32.925327
819,224,04f547b8017d,726,onset,18.489717
820,225,04f547b8017d,729,onset,11.290022
821,226,04f547b8017d,244,onset,6.246816
822,227,04f547b8017d,245,onset,4.191
823,228,04f547b8017d,738,onset,6.1658535
824,229,04f547b8017d,741,onset,2.4330242
825,230,04f547b8017d,744,onset,12.533702
826,231,04f547b8017d,249,onset,2.9699326
827,232,04f547b8017d,750,onset,51.620514
828,233,04f547b8017d,753,onset,43.05922
829,234,04f547b8017d,756,onset,46.57066
830,235,04f547b8017d,759,onset,42.929405
831,236,04f547b8017d,762,onset,8.284259
832,237,04f547b8017d,765,onset,28.936575
833,238,04f547b8017d,256,onset,1.9138248
834,239,04f547b8017d,771,onset,48.2664
835,240,04f547b8017d,774,onset,17.32393
836,241,04f547b8017d,777,onset,4.4221706
837,242,04f547b8017d,780,onset,33.42144
838,243,04f547b8017d,783,onset,30.580011
839,244,04f547b8017d,786,onset,33.129852
840,245,04f547b8017d,792,onset,24.24646
841,246,04f547b8017d,795,onset,58.26872
842,247,04f547b8017d,798,onset,58.26872
843,248,04f547b8017d,801,onset,50.524303
844,249,04f547b8017d,804,onset,12.948881
845,250,04f547b8017d,807,onset,3.906844
846,251,04f547b8017d,810,onset,29.974775
847,252,04f547b8017d,813,onset,28.837418
848,253,04f547b8017d,816,onset,28.837019
849,254,04f547b8017d,819,onset,51.33433
850,255,04f547b8017d,822,onset,18.26431
851,256,04f547b8017d,825,onset,36.032536
852,257,04f547b8017d,828,onset,26.67767
853,258,04f547b8017d,831,onset,26.67767
854,259,04f547b8017d,834,onset,40.26975
855,260,04f547b8017d,837,onset,8.985938
856,261,04f547b8017d,840,onset,45.755226
857,262,04f547b8017d,843,onset,33.16332
858,263,04f547b8017d,846,onset,34.547176
859,264,04f547b8017d,849,onset,14.130576
860,265,04f547b8017d,852,onset,8.552885
861,266,04f547b8017d,855,onset,17.553394
862,267,04f547b8017d,858,onset,42.85333
863,268,04f547b8017d,861,onset,12.108537
864,269,04f547b8017d,864,onset,12.108538
865,270,04f547b8017d,867,onset,13.593243
866,271,04f547b8017d,870,onset,8.021788
867,272,04f547b8017d,873,onset,19.5885
868,273,04f547b8017d,876,onset,31.83065
869,274,04f547b8017d,879,onset,12.190453
870,275,04f547b8017d,882,onset,22.015213
871,276,04f547b8017d,885,onset,22.241041
872,277,04f547b8017d,888,onset,21.007753
873,278,04f547b8017d,891,onset,17.922388
874,279,04f547b8017d,894,onset,22.465433
875,280,04f547b8017d,897,onset,46.2256
876,281,04f547b8017d,900,onset,41.69794
877,282,04f547b8017d,903,onset,40.847122
878,283,04f547b8017d,906,onset,4.2808065
879,284,04f547b8017d,909,onset,24.388586
880,285,04f547b8017d,9728,onset,14.152762
881,286,04f547b8017d,915,onset,14.935829
882,287,04f547b8017d,918,onset,5.962205
883,288,04f547b8017d,921,onset,22.961683
884,289,04f547b8017d,924,onset,21.227863
885,290,04f547b8017d,927,onset,18.600275
886,291,04f547b8017d,930,onset,27.231451
887,292,04f547b8017d,933,onset,19.781265
888,293,04f547b8017d,936,onset,23.011286
889,294,04f547b8017d,939,onset,31.043505
890,295,04f547b8017d,942,onset,19.176262
891,296,04f547b8017d,945,onset,12.32287
892,297,04f547b8017d,948,onset,26.619967
893,298,04f547b8017d,951,onset,48.161575
894,299,04f547b8017d,954,onset,38.79886
895,300,04f547b8017d,957,onset,27.825785
896,301,04f547b8017d,960,onset,11.828613
897,302,04f547b8017d,963,onset,26.574722
898,303,04f547b8017d,966,onset,29.896105
899,304,04f547b8017d,972,onset,23.456703
900,305,04f547b8017d,975,onset,38.774887
901,306,04f547b8017d,978,onset,16.970194
902,307,04f547b8017d,981,onset,26.354387
903,308,04f547b8017d,984,onset,45.444454
904,309,04f547b8017d,329,onset,5.1656265
905,310,04f547b8017d,993,onset,18.101288
906,311,04f547b8017d,996,onset,13.386175
907,312,04f547b8017d,1002,onset,12.291693
908,313,04f547b8017d,1005,onset,15.38142
909,314,04f547b8017d,1008,onset,23.576778
910,315,04f547b8017d,1011,onset,21.976433
911,316,04f547b8017d,1014,onset,10.497052
912,317,04f547b8017d,1017,onset,15.715385
913,318,04f547b8017d,1020,onset,41.885593
914,319,04f547b8017d,1023,onset,42.69104
915,320,04f547b8017d,1026,onset,62.325314
916,321,04f547b8017d,1029,onset,25.329157
917,322,04f547b8017d,1032,onset,39.43744
918,323,04f547b8017d,1035,onset,51.8224
919,324,04f547b8017d,1038,onset,49.98647
920,325,04f547b8017d,1041,onset,30.428082
921,326,04f547b8017d,1044,onset,25.476278
922,327,04f547b8017d,1047,onset,15.871348
923,328,04f547b8017d,1053,onset,22.557184
924,329,04f547b8017d,1760,onset,9.330473
925,330,04f547b8017d,1059,onset,19.631575
926,331,04f547b8017d,1062,onset,29.210657
927,332,04f547b8017d,1065,onset,15.038631
928,333,04f547b8017d,1068,onset,28.9394
929,334,04f547b8017d,1071,onset,15.567116
930,335,04f547b8017d,1074,onset,17.047531
931,336,04f547b8017d,1077,onset,15.599021
932,337,04f547b8017d,1080,onset,8.179872
933,338,04f547b8017d,1083,onset,26.210459
934,339,04f547b8017d,1086,onset,23.153845
935,340,04f547b8017d,1089,onset,31.12021
936,341,04f547b8017d,1092,onset,25.047934
937,342,04f547b8017d,1098,onset,17.125162
938,343,04f547b8017d,1101,onset,37.322117
939,344,04f547b8017d,1104,onset,15.414882
940,345,04f547b8017d,1107,onset,14.6752825
941,346,04f547b8017d,1110,onset,14.6752825
942,347,04f547b8017d,1113,onset,18.293043
943,348,04f547b8017d,1116,onset,69.92337
944,349,04f547b8017d,1119,onset,67.0821
945,350,04f547b8017d,1122,onset,21.44324
946,351,04f547b8017d,1125,onset,7.4242682
947,352,04f547b8017d,1128,onset,48.724716
948,353,04f547b8017d,1131,onset,57.962727
949,354,04f547b8017d,1134,onset,58.312508
950,355,04f547b8017d,1137,onset,58.312508
951,356,04f547b8017d,1140,onset,28.853912
952,357,04f547b8017d,1143,onset,15.929294
953,358,04f547b8017d,1146,onset,6.5702467
954,359,04f547b8017d,1149,onset,58.384445
955,360,04f547b8017d,1152,onset,58.747326
956,361,04f547b8017d,1155,onset,38.704994
957,362,04f547b8017d,1158,onset,25.563366
958,363,04f547b8017d,1161,onset,13.591606
959,364,04f547b8017d,1164,onset,24.375914
960,365,04f547b8017d,1167,onset,62.39534
961,366,04f547b8017d,1170,onset,60.171375
962,367,04f547b8017d,1173,onset,26.419146
963,368,04f547b8017d,1176,onset,27.52565
964,369,04f547b8017d,1179,onset,27.343987
965,370,04f547b8017d,1182,onset,45.98244
966,371,04f547b8017d,1185,onset,49.236534
967,372,04f547b8017d,1188,onset,33.463478
968,373,04f547b8017d,1191,onset,45.555477
969,374,04f547b8017d,1194,onset,49.72337
970,375,04f547b8017d,1197,onset,51.368046
971,376,04f547b8017d,1200,onset,51.63706
972,377,04f547b8017d,1203,onset,7.7138
973,378,04f547b8017d,1206,onset,5.8423314
974,379,04f547b8017d,1209,onset,43.024014
975,380,04f547b8017d,1212,onset,30.332314
976,381,04f547b8017d,1215,onset,21.808252
977,382,04f547b8017d,1218,onset,15.765104
978,383,04f547b8017d,1221,onset,10.357974
979,384,04f547b8017d,1224,onset,10.357446
980,385,04f547b8017d,1227,onset,4.955896
981,386,04f547b8017d,1230,onset,19.938263
982,387,04f547b8017d,1233,onset,19.674425
983,388,04f547b8017d,1236,onset,35.88253
984,389,04f547b8017d,1239,onset,34.854603
985,390,04f547b8017d,1245,onset,10.149603
986,391,04f547b8017d,1248,onset,37.225307
987,392,04f547b8017d,417,onset,3.7446568
988,393,04f547b8017d,1254,onset,21.541277
989,394,04f547b8017d,1257,onset,18.1965
990,395,04f547b8017d,1260,onset,18.666544
991,396,04f547b8017d,1263,onset,40.57702
992,397,04f547b8017d,1266,onset,19.040627
993,398,04f547b8017d,1269,onset,28.13962
994,399,04f547b8017d,1272,onset,8.911991
995,400,04f547b8017d,1278,onset,18.675993
996,401,04f547b8017d,1281,onset,23.821014
997,402,04f547b8017d,1284,onset,21.421627
998,403,04f547b8017d,1287,onset,17.811834
999,404,04f547b8017d,1290,onset,35.312374
1000,405,04f547b8017d,1293,onset,40.668835
1001,406,04f547b8017d,432,onset,1.2799457
1002,407,04f547b8017d,866,onset,5.6609125
1003,408,04f547b8017d,1302,onset,11.888864
1004,409,04f547b8017d,1305,onset,26.280039
1005,410,04f547b8017d,1308,onset,12.112993
1006,411,04f547b8017d,1311,onset,6.4151134
1007,412,04f547b8017d,1314,onset,12.8424425
1008,413,04f547b8017d,1317,onset,15.265028
1009,414,04f547b8017d,1320,onset,7.8340282
1010,415,04f547b8017d,1323,onset,17.021633
1011,416,04f547b8017d,1326,onset,59.588627
1012,417,04f547b8017d,1329,onset,56.43037
1013,418,04f547b8017d,1332,onset,42.635975
1014,419,04f547b8017d,1335,onset,25.024704
1015,420,04f547b8017d,1338,onset,46.074814
1016,421,04f547b8017d,1341,onset,31.715668
1017,422,04f547b8017d,1344,onset,35.625854
1018,423,04f547b8017d,1347,onset,15.435246
1019,424,04f547b8017d,1350,onset,24.366858
1020,425,04f547b8017d,1353,onset,9.759464
1021,426,04f547b8017d,1356,onset,4.562063
1022,427,04f547b8017d,1359,onset,13.757772
1023,428,04f547b8017d,1362,onset,9.0190325
1024,429,04f547b8017d,1365,onset,7.345787
1025,430,04f547b8017d,1368,onset,13.92863
1026,431,04f547b8017d,1371,onset,20.317135
1027,432,04f547b8017d,1374,onset,16.041454
1028,433,04f547b8017d,1377,onset,29.970682
1029,434,04f547b8017d,1380,onset,8.229071
1030,435,04f547b8017d,1383,onset,17.508265
1031,436,04f547b8017d,1386,onset,7.5752244
1032,437,04f547b8017d,1389,onset,8.703114
1033,438,04f547b8017d,1392,onset,12.532022
1034,439,04f547b8017d,1395,onset,16.944273
1035,440,04f547b8017d,1398,onset,17.990692
1036,441,04f547b8017d,1401,onset,10.466614
1037,442,04f547b8017d,1404,onset,3.0792634
1038,443,04f547b8017d,1407,onset,11.785228
1039,444,04f547b8017d,940,onset,9.041685
1040,445,04f547b8017d,1413,onset,13.518539
1041,446,04f547b8017d,1416,onset,7.72107
1042,447,04f547b8017d,1422,onset,6.579403
1043,448,04f547b8017d,1425,onset,7.6940155
1044,449,04f547b8017d,476,onset,2.5588202
1045,450,04f547b8017d,1431,onset,13.640558
1046,451,04f547b8017d,1434,onset,44.22873
1047,452,04f547b8017d,1437,onset,44.227848
1048,453,04f547b8017d,1440,onset,21.225096
1049,454,04f547b8017d,1443,onset,26.551025
1050,455,04f547b8017d,1446,onset,26.551025
1051,456,04f547b8017d,1449,onset,46.82718
1052,457,04f547b8017d,1452,onset,7.059952
1053,458,04f547b8017d,1455,onset,1.8899193
1054,459,04f547b8017d,1458,onset,34.911507
1055,460,04f547b8017d,1461,onset,35.686142
1056,461,04f547b8017d,1464,onset,35.380184
1057,462,04f547b8017d,1467,onset,46.202335
1058,463,04f547b8017d,1470,onset,16.516294
1059,464,04f547b8017d,1473,onset,23.69426
1060,465,04f547b8017d,1476,onset,41.299755
1061,466,04f547b8017d,1479,onset,2.4013734
1062,467,04f547b8017d,1482,onset,9.798844
1063,468,04f547b8017d,1485,onset,5.2039433
1064,469,04f547b8017d,1488,onset,17.22897
1065,470,04f547b8017d,1491,onset,38.551296
1066,471,04f547b8017d,1494,onset,38.551296
1067,472,04f547b8017d,1497,onset,38.551296
1068,473,04f547b8017d,1500,onset,41.458584
1069,474,04f547b8017d,1503,onset,44.173058
1070,475,04f547b8017d,1509,onset,33.289917
1071,476,04f547b8017d,1512,onset,32.601765
1072,477,04f547b8017d,1515,onset,28.345778
1073,478,04f547b8017d,1518,onset,22.21297
1074,479,04f547b8017d,1521,onset,37.574566
1075,480,04f547b8017d,1524,onset,42.017307
1076,481,04f547b8017d,1527,onset,67.99486
1077,482,04f547b8017d,1530,onset,53.94558
1078,483,04f547b8017d,1533,onset,34.476746
1079,484,04f547b8017d,1536,onset,18.72002
1080,485,04f547b8017d,1539,onset,26.17354
1081,486,04f547b8017d,1542,onset,31.183952
1082,487,04f547b8017d,1545,onset,27.813694
1083,488,04f547b8017d,1548,onset,27.814003
1084,489,04f547b8017d,1551,onset,28.861925
1085,490,04f547b8017d,1554,onset,26.96334
1086,491,04f547b8017d,1557,onset,18.953255
1087,492,04f547b8017d,1560,onset,9.1514225
1088,493,04f547b8017d,1566,onset,22.940546
1089,494,04f547b8017d,1569,onset,13.135941
1090,495,04f547b8017d,1572,onset,35.673103
1091,496,04f547b8017d,1575,onset,33.38347
1092,497,04f547b8017d,1578,onset,37.565804
1093,498,04f547b8017d,1584,onset,4.2209406
1094,499,04f547b8017d,1587,onset,12.597538
1095,500,04f547b8017d,1593,onset,27.698814
1096,501,04f547b8017d,1596,onset,10.965851
1097,502,04f547b8017d,1599,onset,18.233858
1098,503,04f547b8017d,1602,onset,6.8175144
1099,504,04f547b8017d,1608,onset,20.224892
1100,505,04f547b8017d,1611,onset,26.160324
1101,506,04f547b8017d,1614,onset,25.26944
